filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,advcl_per_cl,ccomp_per_cl,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2,Author_Type
short\ai_128,134,22.33333333,22.33333333,16.75,1.333333333,1.833333333,1.333333333,0.375,0.5,1,0.333333333,1,0.75,3.5,2.625,0.0454545454545,0,0.159090909,0.295454545,0.204545455,0.136363636,0,0.0769230769231,0.153846154,0.333000004291534,0.333000004291534,0.333000004291534,0.0390000008046627,0.17399999499321,0.246999993920326,38.7599983215332,46.5120010375977,23.2560005187988,25.5279998779297,14.2770004272461,1.50399994850159,AI
short\ai_129,103,20.6,20.6,17.16666667,1.2,1.4,1.2,0.166666667,0.2,1,0.2,1,0.833333333,3.2,2.666666667,0.04,0,0.24,0.56,0.4,0.32,0,0,0.142857143,0.75,0.75,0.75,0.0640000030398369,0.248999997973442,0.203999996185303,0,0,0,0,22.2999992370605,-0.73299998,AI
short\ai_130,109,21.8,21.8,18.16666667,1.2,2.4,1.2,0.166666667,0.2,1,0.2,0.6,0.5,3.6,3,0,0.0357142857143,0.285714286,0.5,0.285714286,0.321428571,0,0,0.1,0.25,0.25,0.25,0.0270000007003546,0.204999998211861,0.225999996066093,9.17399978637695,0,0,9.33199977874756,17.3729991912842,-1.230000019,AI
short\ai_131,120,24,24,15,1.6,1.8,1.6,0.375,0.6,1,0.4,1.6,1,3.8,2.375,0.0285714285714,0,0.2,0.514285714,0.4,0.2,0,0,0.2,0.5,0.75,0.75,0.028999999165535,0.211999997496605,0.190999999642372,25.6410007476807,34.1879997253418,17.0939998626709,0,21.5729999542236,-0.280999988,AI
short\ai_132,110,22,22,12.22222222,1.8,3,1.8,0.444444444,0.8,1,0.6,1,0.555555556,3.6,2,0,0.0645161290323,0.225806452,0.322580645,0.129032258,0.35483871,0.0322580645161,0.0714285714286,0.214285714,0.5,0.5,0.5,0.130999997258186,0.172000005841255,0.208000004291534,18.181999206543,18.181999206543,18.181999206543,13.7819995880127,16.8020000457764,7.6560001373291,AI
short\ai_133,193,21.44444444,17.54545455,14.84615385,1.444444444,1.363636364,1.181818182,0.153846154,0.181818182,1.222222222,0.181818182,0.909090909,0.769230769,2.363636364,2,0.0217391304348,0.0217391304348,0.25,0.5,0.159090909,0.295454545,0,0.0588235294118,0.176470588,0.75,0.875,0.875,0.144999995827675,0.349999994039536,0.323000013828278,16.0429992675781,48.1279983520508,32.0859985351563,22.4669990539551,15.2869997024536,5.70499992370605,AI
short\ai_134,153,21.85714286,21.85714286,17,1.285714286,1.571428571,1.285714286,0.333333333,0.428571429,1,0.428571429,0.571428571,0.444444444,4.285714286,3.333333333,0.0238095238095,0.0238095238095,0.285714286,0.5,0.285714286,0.142857143,0,0,0.2,0.5,0.5,0.666999995708466,0.0390000008046627,0.252000004053116,0.238000005483627,13.2449998855591,6.6230001449585,13.2449998855591,0,20.9540004730225,1.63800001144409,AI
short\ai_135,119,19.83333333,19.83333333,14.875,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,1.166666667,0.875,3,2.25,0.03030303,0.03030303,0.21875,0.625,0.09375,0.34375,0.0625,0,0.0666666666667,0,0,0.600000023841858,0.0280000008642673,0.197999998927116,0.256999999284744,16.806999206543,33.6129989624023,33.6129989624023,2.61500000953674,17.8220005,2.25099992752075,AI
short\ai_136,132,18.85714286,13.2,12,1.571428571,1.5,1.1,0.181818182,0.2,1.428571429,0.2,0.3,0.272727273,2,1.818181818,0,0.0731707317073,0.12195122,0.317073171,0.219512195,0.195121951,0,0,0.0588235294118,0.5,0.5,0.666999995708466,0.105999998748302,0.208000004291534,0.222000002861023,7.87400007247925,7.87400007247925,0,13.8900003433228,15.8290004730225,7.30100011825562,AI
short\ai_137,150,37.5,30,12.5,3,3.8,2.4,0.5,1.2,1.25,0.8,1.6,0.666666667,4,1.666666667,0,0.0454545454545,0.0697674418605,0.534883721,0.162790698,0.325581395,0.046511628,0,0.0555555555556,1,1,1,0.162000000476837,0.398000001907349,0.272000014781952,34.9650001525879,27.9720001220703,6.99300003051758,0,26.3299999237061,-0.202999994,AI
short\ai_138,133,19,19,13.3,1.428571429,2.428571429,1.428571429,0.2,0.285714286,1,0.285714286,1,0.7,2.428571429,1.7,0.0606060606061,0.03030303,0.151515152,0.424242424,0.121212121,0.212121212,0,0,0.105263158,0.333000004291534,0.666999995708466,0.666999995708466,0.0500000007450581,0.280000001192093,0.270000010728836,16.128999710083,16.128999710083,8.0649995803833,0,19.9570007324219,0.223000004887581,AI
short\ai_139,109,27.25,27.25,21.8,1.25,2,1.25,0.2,0.25,1,0.25,1.5,1.2,3.75,3,0.0689655172414,0,0.172413793,0.517241379,0.413793103,0.24137931,0,0.222222222,0,0.333000004291534,0.666999995708466,1,0.0979999974370003,0.156000003218651,0.135000005364418,10.4169998168945,20.8330001831055,41.6669998168945,5.32299995422363,18.4790000915527,1.59599995613098,AI
short\ai_140,162,23.14285714,23.14285714,16.2,1.428571429,2.428571429,1.428571429,0.3,0.428571429,1,0.285714286,0.571428571,0.4,4.285714286,3,0.0666666666667,0.0222222222222,0.181818182,0.522727273,0.227272727,0.25,0,0.117647059,0.117647059,0.833000004291534,0.833000004291534,0.833000004291534,0.0689999982714653,0.229000002145767,0.236000001430511,12.5790004730225,25.1569995880127,12.5790004730225,0,21.3999996185303,-1.98300004,AI
short\ai_141,157,26.16666667,22.42857143,13.08333333,2,1.857142857,1.714285714,0.5,0.857142857,1.166666667,0.714285714,0.571428571,0.333333333,4,2.333333333,0.0217391304348,0,0.222222222,0.466666667,0.311111111,0.288888889,0.0222222222222,0.0714285714286,0.142857143,0.428999990224838,0.428999990224838,0.428999990224838,0.0719999969005585,0.20100000500679,0.279000014066696,6.71099996566772,20.1340007781982,13.4230003356934,3.41799998283386,17.4099998474121,-2.144000053,AI
short\ai_142,140,23.33333333,23.33333333,20,1.166666667,1.833333333,1.166666667,0.142857143,0.166666667,1,0.166666667,1.5,1.285714286,3.166666667,2.714285714,0,0,0.162162162,0.378378378,0.162162162,0.351351351,0,0,0.0833333333333,0.14300000667572,0.14300000667572,0.14300000667572,0.0309999994933605,0.207000002264977,0.232999995350838,22.3880004882813,22.3880004882813,7.46299982070923,10.5659999847412,15.9469995498657,-0.177000001,AI
short\ai_143,165,20.625,23.57142857,15,1.375,2.714285714,1.571428571,0.454545455,0.714285714,0.875,0.428571429,0.714285714,0.454545455,4.142857143,2.636363636,0,0.0196078431373,0.137254902,0.352941176,0.274509804,0.078431373,0,0.047619048,0.0952380952381,0.71399998664856,0.85699999332428,1,0.224999994039536,0.351000010967255,0.342000007629395,30.3029995,24.242000579834,12.121000289917,15.6850004196167,16.1949996948242,10.0550003051758,AI
short\ai_144,140,23.33333333,23.33333333,15.55555556,1.5,1.833333333,1.5,0.333333333,0.5,1,0.333333333,1.333333333,0.888888889,3.166666667,2.111111111,0,0.05,0.2,0.5,0.15,0.275,0,0.0625,0.3125,0.800000011920929,1,1,0.0920000001788139,0.375,0.296999990940094,21.5830001831055,14.3879995346069,7.19399976730347,11.6669998168945,17.386999130249,5.29500007629395,AI
short\ai_145,137,22.83333333,22.83333333,13.7,1.666666667,2.333333333,1.666666667,0.4,0.666666667,1,0.333333333,0.666666667,0.4,4.333333333,2.6,0.03125,0.03125,0.21875,0.8125,0.25,0.1875,0,0.133333333,0.133333333,0.600000023841858,0.800000011920929,0.800000011920929,0.105999998748302,0.287999987602234,0.230000004172325,7.40700006484985,14.8149995803833,22.2220001220703,0,19.8409996032715,3.59400010108948,AI
short\ai_146,232,25.77777778,25.77777778,15.46666667,1.666666667,2.444444444,1.666666667,0.4,0.666666667,1,0.444444444,1.222222222,0.733333333,3,1.8,0.015625,0,0.26984127,0.317460317,0.301587302,0.428571429,0.015873016,0,0.16,0.625,0.625,0.625,0.0869999974966049,0.328999996185303,0.326999992132187,17.8570003509521,22.3209991455078,17.8570003509521,30.1389999389648,15.2390003204346,8.8100004196167,AI
short\ai_147,188,23.5,20.88888889,14.46153846,1.625,1.777777778,1.444444444,0.307692308,0.444444444,1.125,0.333333333,1.111111111,0.769230769,3.555555556,2.461538462,0.051724138,0.0172413793103,0.254545455,0.381818182,0.254545455,0.272727273,0.0181818181818,0,0.142857143,0.888999998569489,0.888999998569489,1,0.204999998211861,0.391999989748001,0.352999985218048,10.6949996948242,16.0429992675781,0,20.9389991760254,14.9840002059937,12.7510004043579,AI
short\ai_148,182,22.75,22.75,14,1.625,2.125,1.625,0.384615385,0.625,1,0.5,1.875,1.153846154,2.75,1.692307692,0.0169491525424,0,0.288135593,0.355932203,0.338983051,0.254237288,0,0.0952380952381,0.19047619,0.85699999332428,0.85699999332428,0.85699999332428,0.232999995350838,0.490000009536743,0.363999992609024,21.9780006408691,21.9780006408691,5.49499988555908,19.1970005,16.2339992523193,17.2759990692139,AI
short\ai_149,185,23.125,23.125,16.81818182,1.375,2.125,1.375,0.363636364,0.5,1,0.375,0.875,0.636363636,3.25,2.363636364,0.0357142857143,0,0.407407407,0.314814815,0.203703704,0.314814815,0.0185185185185,0.0454545454545,0.0909090909091,0.85699999332428,0.85699999332428,0.85699999332428,0.0949999988079071,0.330000013113022,0.308999985456467,21.8579998016357,38.2509994506836,32.7869987487793,22.2849998474121,15.8339996337891,4.11600017547607,AI
short\ai_150,168,24,24,15.27272727,1.571428571,2.428571429,1.571428571,0.363636364,0.571428571,1,0.428571429,1.428571429,0.909090909,3.714285714,2.363636364,0,0,0.239130435,0.456521739,0.260869565,0.304347826,0,0,0.15,1,1,1,0.246999993920326,0.456999987363815,0.379999995231628,11.9049997329712,17.8570003509521,23.8099994659424,2.19199991226196,18.9160003662109,13.9989995956421,AI
short\human_001,196,24.5,21.77777778,13.06666667,1.875,2.111111111,1.666666667,0.4,0.666666667,1.125,0.444444444,1,0.6,3.555555556,2.133333333,0.0877192982456,0.0350877192982,0.274509804,0.37254902,0.333333333,0.156862745,0,0.0769230769231,0.115384615,0.833000004291534,0.833000004291534,0.833000004291534,0.115000002086163,0.342000007629395,0.324999988079071,5.9520001411438,0,11.9049997329712,16.3209991455078,16.9449996948242,5.50400018692017,Human
short\human_002,167,27.83333333,27.83333333,15.18181818,1.833333333,2.666666667,1.833333333,0.454545455,0.833333333,1,0.5,0.666666667,0.363636364,5.166666667,2.818181818,0.0377358490566,0.0754716981132,0.34,0.4,0.42,0.18,0.04,0,0.111111111,0.333000004291534,0.333000004291534,0.666999995708466,0.028999999165535,0.261999994516373,0.24600000679493,42.3730010986328,33.8979988098145,16.9489994049072,6.25400018692017,19.7159996032715,2.92899990081787,Human
short\human_003,198,39.6,33,11.64705882,3.4,4.166666667,2.833333333,0.647058824,1.833333333,1.2,1,0.666666667,0.235294118,4.666666667,1.647058824,0.0350877192982,0.122807018,0.192982456,0.315789474,0.175438596,0.228070175,0.0526315789474,0.0322580645161,0.129032258,0.833000004291534,0.833000004291534,0.833000004291534,0.159999996423721,0.416000008583069,0.324000000953674,21.9780006408691,32.9669990539551,21.9780006408691,11.6680002212524,18.0909996032715,6.83699989318848,Human
short\human_004,202,33.66666667,33.66666667,28.85714286,1.166666667,1.833333333,1.166666667,0.142857143,0.166666667,1,0.166666667,1.5,1.285714286,5.166666667,4.428571429,0.172413793,0.103448276,0.189655172,0.465517241,0.362068966,0.137931034,0,0,0.05,0.800000011920929,1,1,0.164000004529953,0.352999985218048,0.275000005960464,21.8579998016357,5.46400022506714,5.46400022506714,10.3999996185303,19.3859996795654,4.51200008392334,Human
short\human_005,177,22.125,22.125,13.61538462,1.625,2.25,1.625,0.307692308,0.5,1,0.5,0.75,0.461538462,3.125,1.923076923,0.0227272727273,0.0227272727273,0.428571429,0.523809524,0.214285714,0.285714286,0.0238095238095,0.0526315789474,0.157894737,0.200000002980232,0.200000002980232,1,0.0970000028610229,0.221000000834465,0.222000002861023,23.2560005187988,17.4419994354248,0,0,21.3139991760254,3.24799990653992,Human
short\human_006,197,49.25,49.25,21.88888889,2.25,5.25,2.25,0.555555556,1.25,1,0.75,2.25,1,7.5,3.333333333,0.078125,0.0625,0.21875,0.203125,0.25,0.25,0.015625,0.0322580645161,0.193548387,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718,Human
short\human_007,152,38,38,19,2,2.75,2,0.5,1,1,0.75,1.25,0.625,5.75,2.875,0,0,0.184210526,0.421052632,0.315789474,0.210526316,0.0526315789474,0,0,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718,Human
short\human_008,187,20.77777778,20.77777778,15.58333333,1.333333333,1.888888889,1.333333333,0.25,0.333333333,1,0.222222222,0.555555556,0.416666667,3.222222222,2.416666667,0.148148148,0.0185185185185,0.38,0.48,0.24,0.22,0,0.142857143,0.142857143,0.5,0.5,0.666999995708466,0.0890000015497208,0.243000000715256,0.291000008583069,0,10.9289999008179,16.3929996490479,12.4530000686646,18.0170001983643,1.52999997138977,Human
short\human_009,192,27.42857143,27.42857143,10.66666667,2.571428571,3.428571429,2.571428571,0.611111111,1.571428571,1,1,0.142857143,0.0555555555556,5.428571429,2.111111111,0.0175438596491,0.0877192982456,0.210526316,0.456140351,0.298245614,0.228070175,0.0526315789474,0.1,0.1,1,1,1,0.133000001311302,0.377999991178513,0.282000005245209,29.761999130249,29.761999130249,11.9049997329712,4.03900003433228,21.0429992675781,6.05499982833862,Human
short\human_010,168,24,24,16.8,1.428571429,2.142857143,1.428571429,0.3,0.428571429,1,0.428571429,0.714285714,0.5,4,2.8,0.02,0.04,0.204081633,0.346938776,0.367346939,0.183673469,0.0204081632653,0.0714285714286,0.0714285714286,0.400000005960464,0.400000005960464,0.400000005960464,0.0570000000298023,0.146999999880791,0.24600000679493,49.5870018005371,66.1159973144531,0,26.9790000915527,14.5059995651245,8.73299980163574,Human
short\human_011,194,27.71428571,24.25,12.93333333,2.142857143,3.25,1.875,0.533333333,1,1.142857143,0.625,0.5,0.266666667,3.375,1.8,0.0408163265306,0.0204081632653,0.347826087,0.326086957,0.108695652,0.282608696,0.0217391304348,0.103448276,0.172413793,1,1,1,0.28600001335144,0.537000000476837,0.199000000953674,0,18.6919994354248,9.3459997177124,0,29.2049999237061,10.9230003356934,Human
short\human_012,195,32.5,32.5,13,2.5,5.166666667,2.5,0.333333333,0.833333333,1,0.5,1.666666667,0.666666667,4.166666667,1.666666667,0.046875,0.25,0.142857143,0.19047619,0.158730159,0.0793650793651,0,0.027027027,0.0540540540541,1,1,1,0.233999997377396,0.560999989509583,0.370999991893768,11.4289999008179,28.5709991455078,22.8570003509521,0.754999995231628,20.3999996185303,14.9300003051758,Human
short\human_013,200,25,20,16.66666667,1.5,1.9,1.2,0.25,0.3,1.25,0.3,0.4,0.333333333,3.1,2.583333333,0.150943396,0.0754716981132,0.431372549,0.37254902,0.254901961,0.0980392156863,0.0196078431373,0,0.0454545454545,1,1,1,0.101000003516674,0.305999994277954,0.270000010728836,29.0699996948242,40.6980018615723,17.4419994354248,10.2329998016357,22.5139999389648,5.85200023651123,Human
short\human_014,178,19.77777778,22.25,17.8,1.111111111,1.5,1.25,0.2,0.25,0.888888889,0.25,0.75,0.6,3.875,3.1,0,0.0425531914894,0.29787234,0.531914894,0.29787234,0.234042553,0.0425531914894,0,0.0625,0.5,0.666999995708466,0.833000004291534,0.0860000029206276,0.277999997138977,0.273000001907349,11.4940004348755,17.2409992218018,11.4940004348755,25.5179996490479,15.875,1.54799997806549,Human
short\human_015,200,28.57142857,28.57142857,22.22222222,1.285714286,2.285714286,1.285714286,0.222222222,0.285714286,1,0.285714286,1,0.777777778,5,3.888888889,0.0169491525424,0.0338983050847,0.315789474,0.421052632,0.403508772,0.245614035,0.0175438596491,0.105263158,0,0.200000002980232,0.400000005960464,0.600000023841858,0.0099999997764825,0.155000001192093,0.225999996066093,31.4470005,44.0250015258789,50.3139991760254,32.056999206543,15.371000289917,1.92700004577637,Human
short\human_016,172,34.4,28.66666667,21.5,1.6,2,1.333333333,0.25,0.333333333,1.2,0.333333333,0.833333333,0.625,4.166666667,3.125,0,0.046511628,0.534883721,0.325581395,0.441860465,0.395348837,0.0232558139535,0.0625,0,0.400000005960464,0.600000023841858,0.400000005960464,0.104999996721745,0.156000003218651,0.218999996781349,29.5860004425049,17.7509994506836,0,9.55300045013428,18.923999786377,4.88199996948242,Human
short\human_017,180,36,36,18,2,2.8,2,0.6,1.2,1,1,1.2,0.6,5,2.5,0.0625,0.0625,0.195652174,0.347826087,0.195652174,0.217391304,0.0869565217391,0,0.0526315789474,0.400000005960464,0.600000023841858,0.400000005960464,0.0570000000298023,0.133000001311302,0.187000006437302,47.1699981689453,37.7360000610352,9.43400001525879,16.488000869751,15.3489999771118,7.63600015640259,Human
short\human_018,162,23.14285714,20.25,14.72727273,1.571428571,2.375,1.375,0.0909090909091,0.125,1.142857143,0.125,0.5,0.363636364,3,2.181818182,0.106382979,0.0212765957447,0.222222222,0.288888889,0.244444444,0.244444444,0.0222222222222,0.0555555555556,0.111111111,0.166999995708466,0.333000004291534,0.833000004291534,0.0410000011324883,0.303000003099442,0.312999993562698,34.4830017089844,28.7360000610352,28.7360000610352,0,19.7339992523193,0.961000025272369,Human
short\human_019,202,22.44444444,18.36363636,13.46666667,1.666666667,2.181818182,1.363636364,0.333333333,0.454545455,1.222222222,0.454545455,0.0909090909091,0.0666666666667,3.090909091,2.266666667,0.015873016,0.047619048,0.344262295,0.245901639,0.360655738,0.131147541,0.016393443,0.0384615384615,0,1,1,1,0.226999998092651,0.38400000333786,0.319999992847443,16.5750007629395,11.0500001907349,0,14.1820001602173,17.7049999237061,12.4099998474121,Human
short\human_020,203,33.83333333,22.55555556,11.27777778,3,2.777777778,2,0.388888889,0.777777778,1.5,0.777777778,0.777777778,0.388888889,3.777777778,1.888888889,0.0350877192982,0.0526315789474,0.375,0.357142857,0.25,0.107142857,0.107142857,0.037037037,0.148148148,0,0,0.5,0.0219999998807907,0.289000004529953,0.185000002384186,24.5900001525879,24.5900001525879,32.7869987487793,0,26.1000003814697,0.787999987602234,Human
short\human_021,192,24,17.45454545,14.76923077,1.625,1.636363636,1.181818182,0.307692308,0.363636364,1.375,0.272727273,1.090909091,0.923076923,2.090909091,1.769230769,0.0925925925926,0.037037037,0.137254902,0.176470588,0.196078431,0.431372549,0.0196078431373,0,0.0555555555556,0.5,0.5,1,0.0579999983310699,0.416000008583069,0.287999987602234,5.58699989318848,11.1730003356934,11.1730003356934,0,22.8920001983643,0.538999974727631,Human
short\human_022,201,25.125,25.125,25.125,1,2.375,1,0.125,0.125,1,0.125,0.5,0.5,4.75,4.75,0.0350877192982,0.105263158,0.410714286,0.285714286,0.303571429,0.214285714,0,0.115384615,0,1,1,1,0.0989999994635582,0.24099999666214,0.204999998211861,25.4780006408691,25.4780006408691,19.1079998016357,5.32600021362305,22.2670001983643,6.375,Human
short\human_023,180,30,22.5,22.5,1.333333333,1.5,1,0,0,1.333333333,0,0.75,0.75,3.25,3.25,0.0454545454545,0.0227272727273,0.409090909,0.477272727,0.340909091,0.136363636,0,0.0625,0,0.600000023841858,0.800000011920929,1,0.101999998092651,0.305999994277954,0.300000011920929,24.5400009155273,42.9449996948242,24.5400009155273,16.8290004730225,17.6609992980957,3.57299995422363,Human
short\human_024,172,28.66666667,28.66666667,21.5,1.333333333,2.333333333,1.333333333,0.25,0.333333333,1,0.333333333,0.833333333,0.625,5.666666667,4.25,0.0434782608696,0.0434782608696,0.326086957,0.52173913,0.347826087,0.152173913,0.0217391304348,0,0,0.570999979972839,0.71399998664856,0.71399998664856,0.133000001311302,0.275999993085861,0.27700001001358,7.57600021362305,15.1520004272461,15.1520004272461,29.1779995,13.2889995574951,11.8030004501343,Human
short\human_025,145,29,29,11.15384615,2.6,3.6,2.6,0.461538462,1.2,1,1,0.6,0.230769231,5.8,2.230769231,0.0227272727273,0.0227272727273,0.23255814,0.348837209,0.441860465,0.186046512,0.0232558139535,0,0.2,1,1,1,0.174999997019768,0.300999999046326,0.256000012159348,36.1450004577637,48.193000793457,12.0480003356934,7.48999977111816,20.4619998931885,12.9079999923706,Human
short\human_026,198,22,22,15.23076923,1.444444444,2.111111111,1.444444444,0.307692308,0.444444444,1,0.444444444,0.444444444,0.307692308,3.888888889,2.692307692,0.037037037,0.037037037,0.245283019,0.452830189,0.339622642,0.396226415,0,0,0.136363636,0.75,0.75,0.75,0.108999997377396,0.177000001072884,0.172000005841255,13.0719995498657,13.0719995498657,13.0719995498657,16.5590000152588,18.5520000457764,7.2979998588562,Human
short\human_027,181,30.16666667,30.16666667,15.08333333,2,3.833333333,2,0.416666667,0.833333333,1,0.666666667,1.5,0.75,4.166666667,2.083333333,0,0.101694915,0.345454545,0.218181818,0.290909091,0.181818182,0.0181818181818,0.1,0.1,1,1,1,0.103000000119209,0.389999985694885,0.303000003099442,10.6949996948242,5.34800004959106,48.1279983520508,3.31200003623962,22.0890007019043,0.91100001335144,Human
short\human_028,199,24.875,24.875,14.21428571,1.75,2.625,1.75,0.428571429,0.75,1,0.625,0.75,0.428571429,3.75,2.142857143,0.0166666666667,0.0166666666667,0.310344828,0.517241379,0.327586207,0.155172414,0.0344827586207,0.0833333333333,0.208333333,0.600000023841858,0.600000023841858,1,0.129999995231628,0.485000014305115,0.375,42.1689987182617,42.1689987182617,6.02400016784668,0,21.0069999694824,4.71700000762939,Human
short\human_029,171,21.375,19,12.21428571,1.75,2.222222222,1.555555556,0.285714286,0.444444444,1.125,0.333333333,0.666666667,0.428571429,2.555555556,1.642857143,0.0612244897959,0.0408163265306,0.276595745,0.340425532,0.234042553,0.234042553,0.0425531914894,0,0.1,1,1,1,0.0839999988675117,0.282000005245209,0.250999987125397,16.7600002288818,27.9330005645752,11.1730003356934,8.79300022125244,19.4440002441406,4.08099985122681,Human
short\human_030,202,33.66666667,28.85714286,20.2,1.666666667,3.142857143,1.428571429,0.4,0.571428571,1.166666667,0.428571429,0.857142857,0.6,5,3.5,0.0377358490566,0.0943396226415,0.339622642,0.396226415,0.377358491,0.226415094,0,0.0833333333333,0.125,1,1,1,0.270999997854233,0.462999999523163,0.347000002861023,12.5790004730225,18.8680000305176,44.0250015258789,0,25.3090000152588,7.93400001525879,Human
short\human_031,180,30,30,20,1.5,2.166666667,1.5,0.444444444,0.666666667,1,0.333333333,1.666666667,1.111111111,4.666666667,3.111111111,0.130434783,0.0652173913043,0.11627907,0.395348837,0.23255814,0.348837209,0,0.0625,0.1875,1,1,1,0.291000008583069,0.600000023841858,0.363000005483627,7.14300012588501,7.14300012588501,14.28600025,14.8000001907349,19.8899993896484,11.7229995727539,Human
short\human_032,198,28.28571429,28.28571429,18,1.571428571,2.428571429,1.571428571,0.363636364,0.571428571,1,0.571428571,0.714285714,0.454545455,5,3.181818182,0.0508474576271,0.0508474576271,0.172413793,0.413793103,0.327586207,0.172413793,0.0172413793103,0.0526315789474,0,0.625,0.625,0.875,0.114000000059605,0.342999994754791,0.326999992132187,29.4120006561279,23.5289993286133,23.5289993286133,7.54899978637695,16.8990001678467,7.37599992752075,Human
short\human_033,188,26.85714286,20.88888889,11.75,2.285714286,2.333333333,1.777777778,0.375,0.666666667,1.285714286,0.444444444,0.444444444,0.25,4,2.25,0.0862068965517,0,0.267857143,0.410714286,0.303571429,0.142857143,0.0178571428571,0.0909090909091,0.136363636,1,1,1,0.331999987363815,0.488000005483627,0.337000012397766,52.6319999694824,29.2399997711182,0,9.85900020599365,20.3799991607666,18.6490001678467,Human
short\human_034,188,18.8,15.66666667,13.42857143,1.4,1.5,1.166666667,0.142857143,0.166666667,1.2,0.166666667,0.583333333,0.5,1.916666667,1.642857143,0.12,0.02,0.291666667,0.3125,0.270833333,0.291666667,0,0,0.105263158,0.25,0.875,0.875,0.0560000017285347,0.244000002741814,0.256000012159348,29.8509998321533,29.8509998321533,19.8999996185303,14.121000289917,16.8379993438721,3.8289999961853,Human
short\human_035,208,29.71428571,29.71428571,16,1.857142857,3.571428571,1.857142857,0.461538462,0.857142857,1,0.714285714,0.571428571,0.307692308,5.142857143,2.769230769,0.0909090909091,0.0454545454545,0.272727273,0.348484848,0.378787879,0.0454545454545,0.0454545454545,0.0357142857143,0.0714285714286,0.625,0.75,0.75,0.109999999403954,0.301999986171722,0.307000011205673,10.1520004272461,20.3050003051758,15.2279996871948,12.3719997406006,16.9720001220703,10.918999671936,Human
short\human_036,200,25,25,14.28571429,1.75,2.625,1.75,0.428571429,0.75,1,0.5,0.75,0.428571429,4.875,2.785714286,0.0754716981132,0.0943396226415,0.288461538,0.519230769,0.230769231,0.25,0.0384615384615,0.08,0.24,0.875,1,1,0.156000003218651,0.221000000834465,0.310999989509583,20.2019996643066,15.1520004272461,5.05100011825562,29.4330005645752,14.6190004348755,11.5179996490479,Human
short\human_037,213,42.6,30.42857143,19.36363636,2.2,1.571428571,1.571428571,0.363636364,0.571428571,1.4,0.571428571,1.714285714,1.090909091,5.142857143,3.272727273,0,0.051724138,0.275862069,0.413793103,0.413793103,0.137931034,0.0172413793103,0,0.166666667,1,1,1,0.215000003576279,0.398000001907349,0.32600000500679,18.8680000305176,14.1510000228882,28.3020000457764,23.6459999084473,17.4850006103516,11.5139999389648,Human
short\human_038,200,22.22222222,22.22222222,14.28571429,1.555555556,2,1.555555556,0.357142857,0.555555556,1,0.444444444,1.888888889,1.214285714,3.777777778,2.428571429,0.0196078431373,0.0392156862745,0.137254902,0.549019608,0.215686275,0.176470588,0.0392156862745,0,0.0869565217391,1,1,1,0.167999997735024,0.310999989509583,0.282999992370605,48.7799987792969,12.1949996948242,12.1949996948242,27.9120006561279,16.1560001373291,9.13500022888184,Human
short\human_039,137,27.4,34.25,19.57142857,1.4,2.5,1.75,0.428571429,0.75,0.8,0.5,1.5,0.857142857,5.25,3,0.0909090909091,0.121212121,0.333333333,0.266666667,0.3,0.233333333,0.0666666666667,0,0,0.833000004291534,0.833000004291534,1,0.172000005841255,0.368000000715256,0.333000004291534,16.9489994049072,33.8979988098145,22.5990009307861,16.7070007324219,17.2110004425049,8.40900039672852,Human
short\human_040,172,43,34.4,17.2,2.5,3.8,2,0.5,1,1.25,0.6,1.6,0.8,4.8,2.4,0.0655737704918,0,0.285714286,0.214285714,0.303571429,0.232142857,0.0714285714286,0,0,1,1,1,0.331999987363815,0.531000018119812,0.395999997854233,11.9049997329712,29.761999130249,17.8570003509521,14.289999961853,17.2280006408691,18.4740009307861,Human
short\human_041,186,31,31,26.57142857,1.166666667,2.333333333,1.166666667,0.142857143,0.166666667,1,0.166666667,0.833333333,0.714285714,4.333333333,3.714285714,0.0392156862745,0.0588235294118,0.367346939,0.244897959,0.367346939,0.285714286,0.0204081632653,0.0555555555556,0,0.666999995708466,0.666999995708466,0.666999995708466,0.136000007390976,0.384999990463257,0.328999996185303,33.6539993286133,28.8460006713867,9.61499977111816,13.1429996490479,18.8080005645752,11.0749998092651,Human
